ID_ARTICOL,ARTICOL,DATA,CANTITATE,VAL_IESIRE_CU_TVA,VAL_IESIRE_FARA_TVA,VAL_INTRARE_FARA_TVA_STOC,TOTAL_DISCOUNT,FLAG_PROMOTIE,ADAOS,STOC,STOC_INITIAL,STOC_FINAL,RUPTURA_STOC
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Feb-23,83,405.87,372.59,283.860001,0,0,88.729999,531,,,0
6937,BANANE CALITATEA I.,24-Feb-23,96.132,816.15,748.72,706.69517,0,0,42.02483,202.512,,,0
8259,CARNE PORC LUCRU,25-Feb-23,50.162,802.08,735.88,677.187,100.324,1,58.693,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,25-Feb-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Feb-23,89,435.21,399.55,304.379987,0,0,95.170013,531,,,0
6937,BANANE CALITATEA I.,25-Feb-23,66.674,566.1,519.31,456.836512,0,0,62.473488,202.512,,,0
6937,BANANE CALITATEA I.,26-Feb-23,92.652,786.62,721.68,620.277348,0,0,101.402652,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Feb-23,89,435.21,399.61,304.38,0,0,95.23,531,,,0
8259,CARNE PORC LUCRU,26-Feb-23,27.972,447.27,410.33,377.621998,55.944,1,32.708002,9.954,,,0
6937,BANANE CALITATEA I.,27-Feb-23,88.002,747.13,685.45,589.146988,0,0,96.303012,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,27-Feb-23,99,484.11,444.51,338.58,0,0,105.93,531,,,0
8259,CARNE PORC LUCRU,27-Feb-23,18.806,314.9,288.93,253.881001,23.44,1,35.048999,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,27-Feb-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,28-Feb-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8259,CARNE PORC LUCRU,28-Feb-23,13.5,242.86,222.81,182.25,0,0,40.56,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,28-Feb-23,88,430.32,395.12,301.025784,0,0,94.094216,531,,,0
6937,BANANE CALITATEA I.,28-Feb-23,105.384,894.77,820.92,705.514259,0,0,115.405741,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,01-Mar-23,5,152.95,140.3,97,0,0,43.3,198,,,0
8259,CARNE PORC LUCRU,01-Mar-23,9.92,178.47,163.74,133.92,0,0,29.82,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,01-Mar-23,89,435.21,399.6,304.394301,0,0,95.205699,531,,,0
6937,BANANE CALITATEA I.,01-Mar-23,94.496,802.21,735.97,651.131201,0,0,84.838799,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,02-Mar-23,74,361.86,332.26,253.217996,0,0,79.042004,531,,,0
8259,CARNE PORC LUCRU,02-Mar-23,24.166,434.76,398.86,326.240999,0,0,72.619001,9.954,,,0
6937,BANANE CALITATEA I.,02-Mar-23,113.57,964.19,884.58,805.585885,0,0,78.994115,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,02-Mar-23,2,61.18,56.12,38.8,0,0,17.32,198,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,03-Mar-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,03-Mar-23,113,552.57,507.32,386.750839,0,0,120.569161,531,,,0
8259,CARNE PORC LUCRU,03-Mar-23,24.704,405.05,371.61,333.504002,17.844,1,38.105998,9.954,,,0
6937,BANANE CALITATEA I.,03-Mar-23,103.922,882.3,809.43,763.961795,0,0,45.468205,202.512,,,0
6937,BANANE CALITATEA I.,04-Mar-23,105.926,899.31,825.03,778.693807,0,0,46.336193,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,04-Mar-23,100,489,448.92,342.109012,0,0,106.810988,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,04-Mar-23,5,152.95,140.3,97,0,0,43.3,198,,,0
8259,CARNE PORC LUCRU,04-Mar-23,10.722,171.47,157.31,144.747001,10.722,1,12.562999,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,05-Mar-23,87,425.43,390.6,297.540001,0,0,93.059999,531,,,0
6937,BANANE CALITATEA I.,05-Mar-23,84.398,716.57,657.41,620.43502,0,0,36.97498,202.512,,,0
8259,CARNE PORC LUCRU,05-Mar-23,10.932,174.81,160.37,147.582,10.932,1,12.788,9.954,,,0
8259,CARNE PORC LUCRU,06-Mar-23,12.04,183.99,168.8,162.539999,20.56,1,6.260001,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,06-Mar-23,89,435.21,399.61,304.497443,0,0,95.112557,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,06-Mar-23,3,91.77,84.18,58.2,0,0,25.98,198,,,0
6937,BANANE CALITATEA I.,06-Mar-23,89.336,758.43,695.79,656.735741,0,0,39.054259,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,07-Mar-23,4,122.36,112.24,77.6,0,0,34.64,198,,,0
8259,CARNE PORC LUCRU,07-Mar-23,30.118,421.33,386.55,406.593,90.354,1,-20.043,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,07-Mar-23,86,420.54,386.14,294.061632,0,0,92.078368,531,,,0
6937,BANANE CALITATEA I.,07-Mar-23,78.292,664.75,609.86,574.20392,0,0,35.65608,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,08-Mar-23,5,152.95,140.3,97,0,0,43.3,198,,,0
8259,CARNE PORC LUCRU,08-Mar-23,18.426,313.06,287.22,248.751,0,0,38.469,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,08-Mar-23,93,454.77,417.55,318.059992,0,0,99.490008,531,,,0
6937,BANANE CALITATEA I.,08-Mar-23,89.768,762.12,699.16,657.577344,0,0,41.582656,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,09-Mar-23,98,479.22,439.98,335.275558,0,0,104.704442,531,,,0
6937,BANANE CALITATEA I.,09-Mar-23,119.858,1017.58,933.56,798.563146,0,0,134.996854,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,09-Mar-23,4,122.36,112.24,77.6,0,0,34.64,198,,,0
8259,CARNE PORC LUCRU,09-Mar-23,50.958,770.21,706.61,687.933,95.6,1,18.677,9.954,,,0
8259,CARNE PORC LUCRU,10-Mar-23,71.559,1072.68,984.11,994.119438,143.118,1,-10.009438,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,10-Mar-23,111,542.79,498.35,379.758173,0,0,118.591827,531,,,0
6937,BANANE CALITATEA I.,10-Mar-23,99.648,846.01,776.14,725.196314,0,0,50.943686,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,10-Mar-23,2,61.18,56.12,38.8,0,0,17.32,198,,,0
8259,CARNE PORC LUCRU,11-Mar-23,85.93,1288.12,1181.76,1185.543859,171.86,1,-3.783859,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,11-Mar-23,100,489,448.98,342.22004,0,0,106.75996,531,,,0
6937,BANANE CALITATEA I.,11-Mar-23,63.352,537.88,493.46,391.056056,0,0,102.403944,202.512,,,0
6937,BANANE CALITATEA I.,12-Mar-23,50.59,429.51,394.04,312.279422,0,0,81.760578,202.512,,,0
8259,CARNE PORC LUCRU,12-Mar-23,57.714,865.18,793.76,790.6818,115.428,1,3.0782,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,12-Mar-23,114,557.46,511.82,389.991981,0,0,121.828019,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,12-Mar-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
6937,BANANE CALITATEA I.,13-Mar-23,81.436,691.37,634.25,501.84934,0,0,132.40066,202.512,,,0
8259,CARNE PORC LUCRU,13-Mar-23,45.09,766.1,702.84,641.964791,0,0,60.875209,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,13-Mar-23,2,61.18,56.12,38.8,0,0,17.32,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,13-Mar-23,88,425.920464,391.06,300.960004,4.399536,1,90.099996,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,14-Mar-23,6,183.54,168.36,116.4,0,0,51.96,198,,,0
8259,CARNE PORC LUCRU,14-Mar-23,11.804,200.54,183.98,171.169804,0,0,12.810196,9.954,,,0
6937,BANANE CALITATEA I.,14-Mar-23,110.686,939.7,862.15,679.840745,0,0,182.309255,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,14-Mar-23,95,464.55,426.53,325.039858,0,0,101.490142,531,,,0
8259,CARNE PORC LUCRU,15-Mar-23,29.4,499.5,458.23,426.3294,0,0,31.9006,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,15-Mar-23,61,298.29,273.89,208.760002,0,0,65.129998,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,15-Mar-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
6937,BANANE CALITATEA I.,15-Mar-23,104.458,886.8,813.58,638.039912,0,0,175.540088,202.512,,,0
6937,BANANE CALITATEA I.,16-Mar-23,125.412,1046.7,960.28,921.719943,0,0,38.560057,202.512,,,0
8259,CARNE PORC LUCRU,16-Mar-23,1.336,22.69,20.81,19.373336,0,0,1.436664,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,16-Mar-23,67,327.63,300.82,229.360618,0,0,71.459382,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,17-Mar-23,109,533.01,489.36,373.042094,0,0,116.317906,531,,,0
6937,BANANE CALITATEA I.,17-Mar-23,118.212,944.52,866.53,863.166444,0,0,3.363556,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,18-Mar-23,67,327.63,300.83,229.32436,0,0,71.50564,531,,,0
6937,BANANE CALITATEA I.,18-Mar-23,119.704,956.48,877.57,794.865352,0,0,82.704648,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,18-Mar-23,3,91.77,84.18,58.2,0,0,25.98,198,,,0
8259,CARNE PORC LUCRU,18-Mar-23,104.556,1776.39,1629.7,1517.107561,0,0,112.592439,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,19-Mar-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,19-Mar-23,98,479.22,440.02,335.409782,0,0,104.610218,531,,,0
8259,CARNE PORC LUCRU,19-Mar-23,70.528,1198.28,1099.32,1023.361279,0,0,75.958721,9.954,,,0
6937,BANANE CALITATEA I.,19-Mar-23,94.944,758.63,695.98,568.20439,0,0,127.77561,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,20-Mar-23,2,61.18,56.12,38.8,0,0,17.32,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,20-Mar-23,74,361.86,332.26,253.149986,0,0,79.110014,531,,,0
6937,BANANE CALITATEA I.,20-Mar-23,98.782,789.26,724.08,588.128273,0,0,135.951727,202.512,,,0
8259,CARNE PORC LUCRU,20-Mar-23,46.698,886.81,813.59,711.786599,0,0,101.803401,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,21-Mar-23,74,361.86,332.24,253.080007,0,0,79.159993,531,,,0
6937,BANANE CALITATEA I.,21-Mar-23,99.692,796.56,730.82,727.751596,0,0,3.068404,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,21-Mar-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8259,CARNE PORC LUCRU,21-Mar-23,79.178,1503.58,1379.41,1310.116,0,0,69.294,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,22-Mar-23,77,376.53,345.72,263.495753,0,0,82.224247,531,,,0
8259,CARNE PORC LUCRU,22-Mar-23,86.654,1645.55,1509.66,1455.787202,0,0,53.872798,9.954,,,0
6937,BANANE CALITATEA I.,22-Mar-23,91.94,734.61,673.98,666.922899,0,0,7.057101,202.512,,,0
8259,CARNE PORC LUCRU,23-Mar-23,40.532,769.69,706.12,680.937601,0,0,25.182399,9.954,,,0
6937,BANANE CALITATEA I.,23-Mar-23,92.944,742.63,681.3,626.726967,0,0,54.573033,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,23-Mar-23,3,91.77,84.19,58.2,0,0,25.99,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,23-Mar-23,82,400.98,368.15,280.768001,0,0,87.381999,531,,,0
8259,CARNE PORC LUCRU,24-Mar-23,38.04,722.37,662.72,639.072,0,0,23.648,9.954,,,0
6937,BANANE CALITATEA I.,24-Mar-23,97.286,777.29,713.06,567.93621,0,0,145.12379,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Mar-23,79,386.31,354.69,270.495999,0,0,84.194001,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,24-Mar-23,2,61.18,56.12,38.8,0,0,17.32,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Mar-23,64,312.96,287.36,219.016,0,0,68.344,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,25-Mar-23,3,91.77,84.18,58.2,0,0,25.98,198,,,0
6937,BANANE CALITATEA I.,25-Mar-23,96.866,773.92,710.02,565.484332,0,0,144.535668,202.512,,,0
8259,CARNE PORC LUCRU,25-Mar-23,26.724,507.5,465.61,448.9632,0,0,16.6468,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,26-Mar-23,2,61.18,56.12,38.8,0,0,17.32,198,,,0
6937,BANANE CALITATEA I.,26-Mar-23,124.764,996.9,914.56,808.865455,0,0,105.694545,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Mar-23,87,425.43,390.62,297.69318,0,0,92.92682,531,,,0
8259,CARNE PORC LUCRU,26-Mar-23,7.04,133.69,122.64,118.272,0,0,4.368,9.954,,,0
6937,BANANE CALITATEA I.,27-Mar-23,90.466,722.77,663.08,655.2633312,0,0,7.8166688,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,27-Mar-23,95,464.55,426.51,324.90222,0,0,101.60778,531,,,0
8259,CARNE PORC LUCRU,27-Mar-23,18.89,358.73,329.1,317.352,0,0,11.748,9.954,,,0
6937,BANANE CALITATEA I.,28-Mar-23,75.596,604.01,554.15,547.844011,0,0,6.305989,202.512,,,0
8259,CARNE PORC LUCRU,28-Mar-23,4.086,77.6,71.19,68.6448,0,0,2.5452,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,28-Mar-23,74,361.86,332.26,253.109952,0,0,79.150048,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,29-Mar-23,4,122.36,112.24,77.6,0,0,34.64,198,,,0
6937,BANANE CALITATEA I.,29-Mar-23,80.068,639.77,586.93,548.938142,0,0,37.991858,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,29-Mar-23,84,410.76,377.15,287.449675,0,0,89.700325,531,,,0
8259,CARNE PORC LUCRU,29-Mar-23,34.594,656.93,602.67,581.179198,0,0,21.490802,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,30-Mar-23,92,449.88,413.08,314.826408,0,0,98.253592,531,,,0
6937,BANANE CALITATEA I.,30-Mar-23,99.642,796.14,730.45,670.976252,0,0,59.473748,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,30-Mar-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8259,CARNE PORC LUCRU,30-Mar-23,106.782,2027.79,1860.38,1793.937604,0,0,66.442396,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,31-Mar-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8259,CARNE PORC LUCRU,31-Mar-23,50.826,965.23,885.51,853.876801,0,0,31.633199,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,31-Mar-23,79,386.31,354.69,270.288673,0,0,84.401327,531,,,0
6937,BANANE CALITATEA I.,31-Mar-23,103.528,827.15,758.85,630.707333,0,0,128.142667,202.512,,,0
8259,CARNE PORC LUCRU,01-Apr-23,9.992,189.75,174.08,167.8656,0,0,6.2144,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,01-Apr-23,81,396.09,363.66,277.180594,0,0,86.479406,531,,,0
6937,BANANE CALITATEA I.,01-Apr-23,69.804,557.73,511.68,407.501793,0,0,104.178207,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,01-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
6937,BANANE CALITATEA I.,02-Apr-23,56.224,449.23,412.16,328.224468,0,0,83.935532,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,02-Apr-23,98,479.22,440.02,335.18996,0,0,104.83004,531,,,0
8259,CARNE PORC LUCRU,02-Apr-23,12.986,246.6,226.23,218.164799,0,0,8.065201,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,03-Apr-23,2,61.18,56.12,38.8,0,0,17.32,198,,,0
6937,BANANE CALITATEA I.,03-Apr-23,123.464,986.49,904.99,720.758136,0,0,184.231864,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,03-Apr-23,92,449.88,413.05,314.948963,0,0,98.101037,531,,,0
8259,CARNE PORC LUCRU,03-Apr-23,36.83,662.57,607.87,618.744,36.83,1,-10.874,9.954,,,0
8259,CARNE PORC LUCRU,04-Apr-23,35.491,638.48,585.78,596.2488,35.491,1,-10.4688,9.954,,,0
6937,BANANE CALITATEA I.,04-Apr-23,116.74,932.73,855.74,713.269605,0,0,142.470395,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,04-Apr-23,71,347.19,318.77,242.859122,0,0,75.910878,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,04-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,05-Apr-23,101,493.89,453.49,345.54596,0,0,107.94404,531,,,0
8259,CARNE PORC LUCRU,05-Apr-23,152.492,2475.01,2270.68,2561.865601,420.836,1,-291.185601,9.954,,,0
6937,BANANE CALITATEA I.,05-Apr-23,141.726,1132.44,1038.92,1013.237013,0,0,25.682987,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,05-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,06-Apr-23,79,386.31,354.71,270.264,0,0,84.446,531,,,0
8259,CARNE PORC LUCRU,06-Apr-23,110.276,1983.9,1820.12,1744.331702,110.276,1,75.788298,9.954,,,0
6937,BANANE CALITATEA I.,06-Apr-23,115.01,918.92,843.04,706.037727,0,0,137.002273,202.512,,,0
6937,BANANE CALITATEA I.,07-Apr-23,150.822,1205.08,1105.62,1060.600972,0,0,45.019028,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,07-Apr-23,124,606.36,556.7,424.443997,0,0,132.256003,531,,,0
8259,CARNE PORC LUCRU,07-Apr-23,166.97,3003.79,2755.79,2588.035003,166.97,1,167.754997,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,07-Apr-23,3,91.77,84.18,58.2,0,0,25.98,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,08-Apr-23,86,420.54,386.09,294.119994,0,0,91.970006,531,,,0
6937,BANANE CALITATEA I.,08-Apr-23,78.464,626.88,575.14,559.848488,0,0,15.291512,202.512,,,0
8259,CARNE PORC LUCRU,08-Apr-23,134.262,2415.38,2215.95,2081.060995,134.262,1,134.889005,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,09-Apr-23,87,425.43,390.58,297.700152,0,0,92.879848,531,,,0
6937,BANANE CALITATEA I.,09-Apr-23,81.016,647.36,593.94,578.057264,0,0,15.882736,202.512,,,0
8259,CARNE PORC LUCRU,09-Apr-23,59.427,1069.07,980.82,921.118499,59.427,1,59.701501,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,09-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8259,CARNE PORC LUCRU,10-Apr-23,219.38,4166.05,3822.14,3676.803801,0,0,145.336199,9.954,,,0
6937,BANANE CALITATEA I.,10-Apr-23,135.648,1083.8,994.31,967.862036,0,0,26.447964,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,10-Apr-23,79,386.31,354.71,270.30012,0,0,84.40988,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,11-Apr-23,83,405.87,372.67,283.96815,0,0,88.70185,531,,,0
8259,CARNE PORC LUCRU,11-Apr-23,51.742,982.59,901.45,869.265599,0,0,32.184401,9.954,,,0
6937,BANANE CALITATEA I.,11-Apr-23,129.508,1034.8,949.34,943.332312,0,0,6.007688,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,11-Apr-23,3,91.77,84.18,58.2,0,0,25.98,198,,,0
6937,BANANE CALITATEA I.,12-Apr-23,159.972,1278.19,1172.66,1152.642939,0,0,20.017061,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,12-Apr-23,83,405.87,372.66,283.932828,0,0,88.727172,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,13-Apr-23,119,581.91,534.22,407.325926,0,0,126.894074,531,,,0
6937,BANANE CALITATEA I.,13-Apr-23,155.482,1242.31,1139.75,1109.379621,0,0,30.370379,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,13-Apr-23,3,91.77,84.18,58.2,0,0,25.98,198,,,0
8259,CARNE PORC LUCRU,13-Apr-23,124.118,2356.96,2162.34,2085.182403,0,0,77.157597,9.954,,,0
6937,BANANE CALITATEA I.,14-Apr-23,163.26,1304.45,1196.75,1164.876419,0,0,31.873581,202.512,,,0
8259,CARNE PORC LUCRU,14-Apr-23,438.434,8325.83,7638.3,7365.69121,0,0,272.60879,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,14-Apr-23,206,1007.34,924.82,704.834093,0,0,219.985907,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,14-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,15-Apr-23,339,1657.71,1521.85,1159.969914,0,0,361.880086,531,,,0
6937,BANANE CALITATEA I.,15-Apr-23,132.444,1058.22,970.87,945.001186,0,0,25.868814,202.512,,,0
8259,CARNE PORC LUCRU,15-Apr-23,76.859,1459.51,1339.02,1291.231203,0,0,47.788797,9.954,,,0
6937,BANANE CALITATEA I.,17-Apr-23,59.36,474.29,435.08,423.539541,0,0,11.540459,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,17-Apr-23,226,1105.14,1014.31,773.031995,0,0,241.278005,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,17-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
6937,BANANE CALITATEA I.,18-Apr-23,131.304,1049.12,962.49,882.181782,0,0,80.308218,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,18-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,18-Apr-23,93,454.77,417.54,318.431991,0,0,99.108009,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,19-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,19-Apr-23,77,376.53,345.71,263.647997,0,0,82.062003,531,,,0
6937,BANANE CALITATEA I.,19-Apr-23,99.214,709.81,651.2,669.179549,82.956,1,-17.979549,202.512,,,0
8259,CARNE PORC LUCRU,20-Apr-23,63.082,1197.95,1099.06,1059.627198,0,0,39.432802,9.954,,,0
6937,BANANE CALITATEA I.,20-Apr-23,101.032,807.19,740.57,653.225716,0,0,87.344284,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,20-Apr-23,76,371.64,341.23,260.223989,0,0,81.006011,531,,,0
8259,CARNE PORC LUCRU,21-Apr-23,42.106,799.59,733.58,707.380801,0,0,26.199199,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,21-Apr-23,81,396.09,363.67,277.16231,0,0,86.50769,531,,,0
6937,BANANE CALITATEA I.,21-Apr-23,117.254,936.85,859.49,847.811767,0,0,11.678233,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,21-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,22-Apr-23,66,322.74,296.31,225.832194,0,0,70.477806,531,,,0
8259,CARNE PORC LUCRU,22-Apr-23,34.944,663.58,608.79,587.059198,0,0,21.730802,9.954,,,0
6937,BANANE CALITATEA I.,22-Apr-23,80.014,639.35,586.56,583.627953,0,0,2.932047,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,22-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,23-Apr-23,105,513.45,471.39,359.278496,0,0,112.111504,531,,,0
8259,CARNE PORC LUCRU,23-Apr-23,23.46,445.5,408.72,394.128,0,0,14.592,9.954,,,0
6937,BANANE CALITATEA I.,23-Apr-23,73.63,588.3,539.73,535.78342,0,0,3.94658,202.512,,,0
6937,BANANE CALITATEA I.,24-Apr-23,94.99,759.01,696.35,691.213733,0,0,5.136267,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Apr-23,89,435.21,399.59,304.471763,0,0,95.118237,531,,,0
8259,CARNE PORC LUCRU,24-Apr-23,26.344,500.28,458.97,442.579198,0,0,16.390802,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Apr-23,77,376.53,345.73,263.38129,0,0,82.34871,531,,,0
8259,CARNE PORC LUCRU,25-Apr-23,71.65,1360.63,1248.3,1203.720001,0,0,44.579999,9.954,,,0
6937,BANANE CALITATEA I.,25-Apr-23,111.934,894.44,820.62,754.443402,0,0,66.176598,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,25-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
6937,BANANE CALITATEA I.,26-Apr-23,130.568,1043.21,957.04,877.176644,0,0,79.863356,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Apr-23,91,444.99,408.59,311.22,0,0,97.37,531,,,0
8259,CARNE PORC LUCRU,26-Apr-23,39.072,741.96,680.7,656.409601,0,0,24.290399,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,26-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,27-Apr-23,1,30.59,28.06,19.4,0,0,8.66,198,,,0
